StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2022-10-19 07:30:00,2022-10-19 07:44:59,252,12,184,120
2022-10-19 07:45:00,2022-10-19 07:59:59,135,7,98,120
2022-10-19 08:00:00,2022-10-19 08:14:59,1102,42,806,661
2022-10-19 08:15:00,2022-10-19 08:29:59,482,20,352,300
2022-10-19 08:30:00,2022-10-19 08:44:59,1120,43,819,660
2022-10-19 08:45:00,2022-10-19 08:59:59,326,13,238,240
2022-10-19 09:30:00,2022-10-19 09:44:59,255,11,186,120
2022-10-19 09:45:00,2022-10-19 09:59:59,1340,51,980,900
2022-10-19 10:00:00,2022-10-19 10:14:59,1339,50,980,780
2022-10-19 10:15:00,2022-10-19 10:29:59,156,7,114,120
2022-10-19 11:30:00,2022-10-19 11:44:59,1454,54,1064,840
2022-10-19 11:45:00,2022-10-19 11:59:59,1042,42,762,660
2022-10-19 12:00:00,2022-10-19 12:14:59,144,7,105,120
2022-10-19 12:15:00,2022-10-19 12:29:59,296,13,216,240
2022-10-19 12:30:00,2022-10-19 12:44:59,90,3,65,120
2022-10-19 14:15:00,2022-10-19 14:29:59,66,4,48,60
2022-10-19 14:30:00,2022-10-19 14:44:59,193,12,141,60
2022-10-19 15:00:00,2022-10-19 15:14:59,179,9,131,120
2022-10-19 15:15:00,2022-10-19 15:29:59,133,7,97,60
2022-10-19 16:30:00,2022-10-19 16:44:59,147,7,107,120
2022-10-19 17:15:00,2022-10-19 17:29:59,225,10,164,120
2022-10-19 17:30:00,2022-10-19 17:44:59,379,17,277,240
2022-10-19 17:45:00,2022-10-19 17:59:59,353,17,258,180
2022-10-19 18:45:00,2022-10-19 18:59:59,1013,39,741,600
2022-10-19 19:00:00,2022-10-19 19:14:59,513,21,375,360
2022-10-19 19:15:00,2022-10-19 19:29:59,250,9,182,120
2022-10-19 19:30:00,2022-10-19 19:44:59,177,8,129,180
2022-10-19 22:00:00,2022-10-19 22:14:59,659,26,482,360
2022-10-19 22:15:00,2022-10-19 22:29:59,1206,47,882,840
2022-10-19 22:30:00,2022-10-19 22:44:59,68,3,49,60
2022-10-20 05:00:00,2022-10-20 05:14:59,176,7,128,120
2022-10-20 07:45:00,2022-10-20 07:59:59,609,25,445,420
2022-10-20 08:00:00,2022-10-20 08:14:59,554,22,405,240
2022-10-20 08:15:00,2022-10-20 08:29:59,108,4,79,120
2022-10-20 09:00:00,2022-10-20 09:14:59,492,20,360,300
2022-10-20 09:15:00,2022-10-20 09:29:59,759,32,555,600
2022-10-20 09:30:00,2022-10-20 09:44:59,881,37,644,780
2022-10-20 09:45:00,2022-10-20 09:59:59,324,16,237,240
2022-10-20 10:00:00,2022-10-20 10:14:59,438,21,320,360
2022-10-20 10:15:00,2022-10-20 10:29:59,398,21,291,180
2022-10-20 10:30:00,2022-10-20 10:44:59,465,22,340,300
2022-10-20 10:45:00,2022-10-20 10:59:59,532,25,389,420
2022-10-20 13:45:00,2022-10-20 13:59:59,367,16,268,180
2022-10-20 14:00:00,2022-10-20 14:14:59,477,20,349,240
2022-10-20 14:15:00,2022-10-20 14:29:59,158,8,115,120
2022-10-20 15:15:00,2022-10-20 15:29:59,269,12,196,240
2022-10-20 15:30:00,2022-10-20 15:44:59,795,32,581,600
2022-10-20 15:45:00,2022-10-20 15:59:59,441,18,322,300
2022-10-20 16:00:00,2022-10-20 16:14:59,293,14,214,120
2022-10-20 16:15:00,2022-10-20 16:29:59,916,39,670,780
2022-10-20 16:30:00,2022-10-20 16:44:59,630,30,461,480
2022-10-20 16:45:00,2022-10-20 16:59:59,493,24,360,360
2022-10-20 17:00:00,2022-10-20 17:14:59,510,24,373,420
2022-10-20 17:15:00,2022-10-20 17:29:59,358,21,262,180
2022-10-20 17:30:00,2022-10-20 17:44:59,416,21,304,300
2022-10-20 17:45:00,2022-10-20 17:59:59,315,16,230,180
2022-10-20 18:00:00,2022-10-20 18:14:59,115,6,84,120
2022-10-20 18:15:00,2022-10-20 18:29:59,1220,47,893,720
2022-10-20 18:30:00,2022-10-20 18:44:59,138,6,101,60
2022-10-20 18:45:00,2022-10-20 18:59:59,101,4,73,60
2022-10-20 19:30:00,2022-10-20 19:44:59,114,6,83,60
2022-10-20 19:45:00,2022-10-20 19:59:59,1011,40,740,660
2022-10-20 20:00:00,2022-10-20 20:14:59,850,34,622,480
2022-10-20 20:15:00,2022-10-20 20:29:59,397,17,290,300
2022-10-20 20:30:00,2022-10-20 20:44:59,328,12,240,180
2022-10-20 20:45:00,2022-10-20 20:59:59,407,16,297,360
2022-10-21 05:00:00,2022-10-21 05:14:59,1010,38,739,540
2022-10-21 05:15:00,2022-10-21 05:29:59,126,7,92,60
2022-10-21 08:00:00,2022-10-21 08:14:59,626,24,458,360
2022-10-21 08:15:00,2022-10-21 08:29:59,283,13,207,180
2022-10-21 08:30:00,2022-10-21 08:44:59,470,18,344,300
2022-10-21 08:45:00,2022-10-21 08:59:59,226,10,165,240
2022-10-21 09:00:00,2022-10-21 09:14:59,167,9,122,120
2022-10-21 09:15:00,2022-10-21 09:29:59,404,21,295,240
2022-10-21 09:30:00,2022-10-21 09:44:59,320,18,234,60
2022-10-21 09:45:00,2022-10-21 09:59:59,308,16,225,120
2022-10-21 10:00:00,2022-10-21 10:14:59,570,26,417,480
2022-10-21 10:15:00,2022-10-21 10:29:59,693,30,507,420
2022-10-21 10:30:00,2022-10-21 10:44:59,906,37,663,600
2022-10-21 10:45:00,2022-10-21 10:59:59,774,31,566,540
2022-10-21 11:15:00,2022-10-21 11:29:59,407,20,297,180
2022-10-21 11:30:00,2022-10-21 11:44:59,859,35,628,720
2022-10-21 11:45:00,2022-10-21 11:59:59,160,7,117,120
2022-10-21 12:15:00,2022-10-21 12:29:59,1024,41,749,600
2022-10-21 12:30:00,2022-10-21 12:44:59,1459,54,1067,900
2022-10-21 12:45:00,2022-10-21 12:59:59,1204,47,881,840
2022-10-21 13:00:00,2022-10-21 13:14:59,1161,45,849,840
2022-10-21 13:15:00,2022-10-21 13:29:59,959,39,701,780
2022-10-21 13:30:00,2022-10-21 13:44:59,347,18,254,240
2022-10-21 13:45:00,2022-10-21 13:59:59,712,32,521,540
2022-10-21 14:00:00,2022-10-21 14:14:59,249,11,182,180
2022-10-21 15:15:00,2022-10-21 15:29:59,162,9,118,120
2022-10-21 15:30:00,2022-10-21 15:44:59,287,16,210,120
2022-10-21 15:45:00,2022-10-21 15:59:59,167,9,122,120
2022-10-21 16:30:00,2022-10-21 16:44:59,344,18,251,180
2022-10-21 16:45:00,2022-10-21 16:59:59,619,27,453,480
2022-10-21 17:00:00,2022-10-21 17:14:59,826,34,604,600
2022-10-21 17:30:00,2022-10-21 17:44:59,146,7,106,60
2022-10-21 17:45:00,2022-10-21 17:59:59,84,4,61,120
2022-10-21 18:15:00,2022-10-21 18:29:59,159,7,116,120
2022-10-21 18:30:00,2022-10-21 18:44:59,3,0,2,60
2022-10-21 20:00:00,2022-10-21 20:14:59,114,5,83,60
2022-10-21 20:15:00,2022-10-21 20:29:59,958,36,701,660
2022-10-21 20:30:00,2022-10-21 20:44:59,895,35,655,480
2022-10-21 20:45:00,2022-10-21 20:59:59,94,4,68,60
2022-10-21 21:00:00,2022-10-21 21:14:59,144,7,105,60
2022-10-22 04:45:00,2022-10-22 04:59:59,135,6,98,60
2022-10-22 10:30:00,2022-10-22 10:44:59,131,6,95,120
2022-10-22 11:00:00,2022-10-22 11:14:59,104,5,76,60
2022-10-22 17:00:00,2022-10-22 17:14:59,315,12,230,180
2022-10-22 17:15:00,2022-10-22 17:29:59,17,1,12,60
2022-10-22 19:15:00,2022-10-22 19:29:59,314,14,229,120
2022-10-22 19:30:00,2022-10-22 19:44:59,139,5,101,60
2022-10-22 19:45:00,2022-10-22 19:59:59,136,7,99,120
2022-10-22 20:30:00,2022-10-22 20:44:59,95,3,69,60
2022-10-22 20:45:00,2022-10-22 20:59:59,2,0,1,60
2022-10-23 00:00:00,2022-10-23 00:14:59,69,3,50,60
2022-10-23 17:30:00,2022-10-23 17:44:59,179,8,131,120
2022-10-23 18:45:00,2022-10-23 18:59:59,727,31,532,660
2022-10-23 19:00:00,2022-10-23 19:14:59,867,33,634,660
2022-10-23 19:15:00,2022-10-23 19:29:59,178,8,130,120
2022-10-24 07:30:00,2022-10-24 07:44:59,100,5,73,60
2022-10-24 07:45:00,2022-10-24 07:59:59,786,31,575,600
2022-10-24 08:00:00,2022-10-24 08:14:59,861,36,630,600
2022-10-24 08:15:00,2022-10-24 08:29:59,156,7,114,120
2022-10-24 08:30:00,2022-10-24 08:44:59,136,9,99,60
2022-10-24 08:45:00,2022-10-24 08:59:59,324,18,237,240
2022-10-24 09:00:00,2022-10-24 09:14:59,180,11,131,60
2022-10-24 09:15:00,2022-10-24 09:29:59,318,18,232,240
2022-10-24 09:30:00,2022-10-24 09:44:59,1394,51,1020,900
2022-10-24 09:45:00,2022-10-24 09:59:59,1313,48,961,720
2022-10-24 10:15:00,2022-10-24 10:29:59,1436,52,1051,780
2022-10-24 10:30:00,2022-10-24 10:44:59,1530,56,1119,900
2022-10-24 11:15:00,2022-10-24 11:29:59,1318,49,964,780
2022-10-24 11:30:00,2022-10-24 11:44:59,884,34,647,480
2022-10-24 11:45:00,2022-10-24 11:59:59,736,31,538,420
2022-10-24 12:00:00,2022-10-24 12:14:59,1047,42,766,780
2022-10-24 12:15:00,2022-10-24 12:29:59,1101,44,805,840
2022-10-24 12:30:00,2022-10-24 12:44:59,652,28,477,540
2022-10-24 13:30:00,2022-10-24 13:44:59,102,4,74,60
2022-10-24 13:45:00,2022-10-24 13:59:59,92,3,67,60
2022-10-24 14:00:00,2022-10-24 14:14:59,104,3,76,60
2022-10-24 14:30:00,2022-10-24 14:44:59,771,28,564,480
2022-10-24 14:45:00,2022-10-24 14:59:59,1291,49,945,840
2022-10-24 15:00:00,2022-10-24 15:14:59,332,15,243,300
2022-10-24 17:45:00,2022-10-24 17:59:59,580,22,424,300
2022-10-24 18:00:00,2022-10-24 18:14:59,922,37,674,660
2022-10-24 18:15:00,2022-10-24 18:29:59,399,17,292,360
2022-10-24 21:15:00,2022-10-24 21:29:59,107,4,78,60
2022-10-24 22:15:00,2022-10-24 22:29:59,55,2,40,60
2022-10-24 22:30:00,2022-10-24 22:44:59,111,7,81,60
2022-10-24 23:30:00,2022-10-24 23:44:59,324,11,237,180
2022-10-25 07:15:00,2022-10-25 07:29:59,211,10,154,120
2022-10-25 07:30:00,2022-10-25 07:44:59,951,39,696,720
2022-10-25 07:45:00,2022-10-25 07:59:59,664,26,486,540
2022-10-25 08:00:00,2022-10-25 08:14:59,1283,49,939,840
2022-10-25 08:15:00,2022-10-25 08:29:59,813,33,595,540
2022-10-25 08:30:00,2022-10-25 08:44:59,442,19,323,300
2022-10-25 08:45:00,2022-10-25 08:59:59,840,36,614,540
2022-10-25 09:00:00,2022-10-25 09:14:59,464,22,339,240
2022-10-25 09:15:00,2022-10-25 09:29:59,306,18,223,60
2022-10-25 09:30:00,2022-10-25 09:44:59,279,15,204,180
2022-10-25 10:15:00,2022-10-25 10:29:59,222,11,162,120
2022-10-25 10:30:00,2022-10-25 10:44:59,812,33,594,600
2022-10-25 10:45:00,2022-10-25 10:59:59,902,34,660,600
2022-10-25 11:30:00,2022-10-25 11:44:59,596,23,436,360
2022-10-25 12:15:00,2022-10-25 12:29:59,206,10,150,180
2022-10-25 12:30:00,2022-10-25 12:44:59,742,31,543,480
2022-10-25 12:45:00,2022-10-25 12:59:59,615,24,450,420
2022-10-25 13:00:00,2022-10-25 13:14:59,569,26,416,360
2022-10-25 13:45:00,2022-10-25 13:59:59,187,8,136,120
2022-10-25 14:00:00,2022-10-25 14:14:59,299,12,218,120
2022-10-25 15:45:00,2022-10-25 15:59:59,696,29,509,480
2022-10-25 16:00:00,2022-10-25 16:14:59,178,8,130,120
2022-10-25 16:15:00,2022-10-25 16:29:59,890,33,651,540
2022-10-25 16:30:00,2022-10-25 16:44:59,483,22,353,420
2022-10-25 18:30:00,2022-10-25 18:44:59,485,21,355,300
2022-10-25 18:45:00,2022-10-25 18:59:59,118,5,86,60
2022-10-25 19:00:00,2022-10-25 19:14:59,119,6,87,60
2022-10-25 19:15:00,2022-10-25 19:29:59,717,30,524,480
2022-10-25 19:30:00,2022-10-25 19:44:59,395,18,289,360
2022-10-25 20:15:00,2022-10-25 20:29:59,168,7,122,60
2022-10-25 22:15:00,2022-10-25 22:29:59,74,2,54,60
2022-10-26 05:00:00,2022-10-26 05:14:59,53,2,38,60
2022-10-26 07:15:00,2022-10-26 07:29:59,145,6,106,120
2022-10-26 09:45:00,2022-10-26 09:59:59,541,23,396,360
2022-10-26 12:45:00,2022-10-26 12:59:59,741,28,542,480
2022-10-26 13:00:00,2022-10-26 13:14:59,1362,48,996,720
2022-10-26 13:15:00,2022-10-26 13:29:59,1240,45,907,720
2022-10-26 13:30:00,2022-10-26 13:44:59,1432,53,1048,900
2022-10-26 13:45:00,2022-10-26 13:59:59,295,11,215,180
2022-10-26 17:45:00,2022-10-26 17:59:59,2,0,1,60
2022-10-26 18:00:00,2022-10-26 18:14:59,118,6,86,60
2022-10-26 19:00:00,2022-10-26 19:14:59,945,37,691,660
2022-10-26 19:15:00,2022-10-26 19:29:59,575,22,420,360
2022-10-26 19:45:00,2022-10-26 19:59:59,110,4,80,120
2022-10-27 08:00:00,2022-10-27 08:14:59,356,13,260,180
2022-10-27 08:15:00,2022-10-27 08:29:59,820,32,600,480
2022-10-27 19:45:00,2022-10-27 19:59:59,503,20,368,420
2022-10-27 21:45:00,2022-10-27 21:59:59,412,17,301,360
2022-10-28 07:45:00,2022-10-28 07:59:59,142,6,103,60
2022-10-28 08:00:00,2022-10-28 08:14:59,1368,52,1001,900
2022-10-28 08:15:00,2022-10-28 08:29:59,1271,48,930,780
2022-10-28 10:45:00,2022-10-28 10:59:59,49,2,35,60
2022-10-28 13:15:00,2022-10-28 13:29:59,293,13,214,180
2022-10-28 13:30:00,2022-10-28 13:44:59,604,23,442,360
2022-10-28 13:45:00,2022-10-28 13:59:59,1492,54,1092,900
2022-10-28 14:00:00,2022-10-28 14:14:59,119,6,87,60
2022-10-28 14:15:00,2022-10-28 14:29:59,1165,43,852,661
2022-10-28 14:30:00,2022-10-28 14:44:59,794,31,581,540
2022-10-28 16:00:00,2022-10-28 16:14:59,6,0,4,60
2022-10-28 17:00:00,2022-10-28 17:14:59,748,30,547,420
2022-10-28 17:15:00,2022-10-28 17:29:59,1409,53,1031,900
2022-10-28 17:30:00,2022-10-28 17:44:59,1113,44,814,780
2022-10-28 18:30:00,2022-10-28 18:44:59,157,6,114,120
2022-10-28 19:00:00,2022-10-28 19:14:59,522,21,382,360
2022-10-28 19:15:00,2022-10-28 19:29:59,61,2,44,60
2022-10-29 15:45:00,2022-10-29 15:59:59,237,9,173,180
2022-10-29 16:00:00,2022-10-29 16:14:59,216,11,158,120
2022-10-29 17:30:00,2022-10-29 17:44:59,361,14,264,180
2022-10-29 17:45:00,2022-10-29 17:59:59,272,10,199,180
2022-10-29 18:30:00,2022-10-29 18:44:59,420,17,307,240
2022-10-29 18:45:00,2022-10-29 18:59:59,406,15,297,240
2022-10-29 19:00:00,2022-10-29 19:14:59,132,6,96,60
2022-10-29 19:15:00,2022-10-29 19:29:59,138,7,101,180
2022-10-29 20:15:00,2022-10-29 20:29:59,107,5,78,60
2022-10-29 20:30:00,2022-10-29 20:44:59,118,7,86,60
2022-10-30 01:30:00,2022-10-30 01:44:59,86,5,62,60
2022-10-30 08:15:00,2022-10-30 08:29:59,198,11,144,120
2022-10-30 08:30:00,2022-10-30 08:44:59,1316,50,963,900
2022-10-30 08:45:00,2022-10-30 08:59:59,1487,55,1088,900
2022-10-30 09:00:00,2022-10-30 09:14:59,420,17,307,300
2022-10-30 09:15:00,2022-10-30 09:29:59,1056,39,772,600
2022-10-30 09:30:00,2022-10-30 09:44:59,518,19,379,360
2022-10-30 09:45:00,2022-10-30 09:59:59,1531,56,1120,840
2022-10-30 10:00:00,2022-10-30 10:14:59,1451,54,1062,900
2022-10-30 10:15:00,2022-10-30 10:29:59,898,34,657,600
2022-10-30 10:30:00,2022-10-30 10:44:59,113,5,82,120
2022-10-30 17:00:00,2022-10-30 17:14:59,320,13,234,120
2022-10-30 19:00:00,2022-10-30 19:14:59,779,30,570,420
2022-10-30 19:15:00,2022-10-30 19:29:59,576,22,421,420
2022-10-31 08:15:00,2022-10-31 08:29:59,1227,47,898,840
2022-10-31 08:30:00,2022-10-31 08:44:59,1062,40,777,720
2022-10-31 08:45:00,2022-10-31 08:59:59,141,7,103,60
2022-10-31 09:00:00,2022-10-31 09:14:59,93,3,68,60
2022-10-31 09:30:00,2022-10-31 09:44:59,224,10,163,180
2022-10-31 09:45:00,2022-10-31 09:59:59,104,4,76,60
2022-10-31 10:15:00,2022-10-31 10:29:59,112,4,81,60
2022-10-31 11:45:00,2022-10-31 11:59:59,69,3,50,60
2022-10-31 12:45:00,2022-10-31 12:59:59,763,29,558,480
2022-10-31 13:00:00,2022-10-31 13:14:59,825,34,603,600
2022-10-31 13:15:00,2022-10-31 13:29:59,840,35,614,600
2022-10-31 13:30:00,2022-10-31 13:44:59,680,28,497,600
2022-10-31 13:45:00,2022-10-31 13:59:59,858,34,628,600
2022-10-31 14:00:00,2022-10-31 14:14:59,184,9,134,60
2022-10-31 14:15:00,2022-10-31 14:29:59,448,19,327,420
2022-10-31 19:30:00,2022-10-31 19:44:59,402,18,294,300
2022-10-31 19:45:00,2022-10-31 19:59:59,333,19,243,180
2022-10-31 20:00:00,2022-10-31 20:14:59,293,16,214,240
2022-10-31 20:15:00,2022-10-31 20:29:59,196,10,143,120
2022-10-31 20:30:00,2022-10-31 20:44:59,381,17,278,180
2022-10-31 20:45:00,2022-10-31 20:59:59,119,5,87,60
2022-10-31 21:00:00,2022-10-31 21:14:59,249,11,182,240
2022-11-01 05:45:00,2022-11-01 05:59:59,52,2,38,60
2022-11-01 06:30:00,2022-11-01 06:44:59,63,3,46,60
2022-11-01 08:45:00,2022-11-01 08:59:59,580,23,424,300
2022-11-01 09:15:00,2022-11-01 09:29:59,782,29,572,480
2022-11-01 09:30:00,2022-11-01 09:44:59,989,40,723,840
2022-11-01 09:45:00,2022-11-01 09:59:59,455,21,333,300
2022-11-01 10:00:00,2022-11-01 10:14:59,480,24,351,360
2022-11-01 10:15:00,2022-11-01 10:29:59,1412,52,1033,840
2022-11-01 10:30:00,2022-11-01 10:44:59,1263,46,924,720
2022-11-01 10:45:00,2022-11-01 10:59:59,622,24,455,360
2022-11-01 11:00:00,2022-11-01 11:14:59,1520,55,1112,900
2022-11-01 11:15:00,2022-11-01 11:29:59,936,37,685,660
2022-11-01 11:30:00,2022-11-01 11:44:59,322,17,235,120
2022-11-01 12:00:00,2022-11-01 12:14:59,571,28,417,420
2022-11-01 12:15:00,2022-11-01 12:29:59,387,18,283,300
2022-11-01 12:30:00,2022-11-01 12:44:59,821,33,600,540
2022-11-01 12:45:00,2022-11-01 12:59:59,366,15,267,300
2022-11-01 14:45:00,2022-11-01 14:59:59,817,32,598,540
2022-11-01 15:15:00,2022-11-01 15:29:59,313,14,229,240
2022-11-01 15:30:00,2022-11-01 15:44:59,404,16,295,300
2022-11-01 21:00:00,2022-11-01 21:14:59,106,6,77,60
2022-11-01 22:15:00,2022-11-01 22:29:59,68,3,49,60
2022-11-02 07:00:00,2022-11-02 07:14:59,54,2,39,60
2022-11-02 10:00:00,2022-11-02 10:14:59,721,28,527,420
2022-11-02 10:15:00,2022-11-02 10:29:59,671,28,491,480
2022-11-02 10:30:00,2022-11-02 10:44:59,846,33,619,600
2022-11-02 11:00:00,2022-11-02 11:14:59,209,9,152,120
2022-11-02 11:15:00,2022-11-02 11:29:59,45,2,32,60
2022-11-02 11:30:00,2022-11-02 11:44:59,140,5,102,60
2022-11-02 11:45:00,2022-11-02 11:59:59,1121,42,820,720
2022-11-02 12:00:00,2022-11-02 12:14:59,406,16,297,300
2022-11-02 15:00:00,2022-11-02 15:14:59,97,6,71,60
2022-11-02 15:15:00,2022-11-02 15:29:59,394,18,288,240
2022-11-02 15:30:00,2022-11-02 15:44:59,1022,40,748,720
2022-11-02 15:45:00,2022-11-02 15:59:59,53,3,38,120
2022-11-02 19:15:00,2022-11-02 19:29:59,61,3,44,60
2022-11-03 05:45:00,2022-11-03 05:59:59,91,4,66,60
2022-11-03 06:45:00,2022-11-03 06:59:59,101,5,73,60
2022-11-03 08:45:00,2022-11-03 08:59:59,350,15,256,240
2022-11-03 09:00:00,2022-11-03 09:14:59,1243,47,909,780
2022-11-03 09:15:00,2022-11-03 09:29:59,879,35,643,660
2022-11-03 09:30:00,2022-11-03 09:44:59,1009,41,738,720
2022-11-03 09:45:00,2022-11-03 09:59:59,963,36,704,540
2022-11-03 10:00:00,2022-11-03 10:14:59,613,22,448,300
2022-11-03 10:15:00,2022-11-03 10:29:59,1015,37,742,600
2022-11-03 10:30:00,2022-11-03 10:44:59,844,33,617,540
2022-11-03 10:45:00,2022-11-03 10:59:59,768,33,562,540
2022-11-03 11:00:00,2022-11-03 11:14:59,749,32,548,540
2022-11-03 11:15:00,2022-11-03 11:29:59,559,23,409,420
2022-11-03 11:45:00,2022-11-03 11:59:59,60,2,43,60
2022-11-03 12:45:00,2022-11-03 12:59:59,670,29,490,600
2022-11-03 13:00:00,2022-11-03 13:14:59,1235,48,904,840
2022-11-03 13:15:00,2022-11-03 13:29:59,579,26,423,480
2022-11-03 13:30:00,2022-11-03 13:44:59,967,40,707,780
2022-11-03 13:45:00,2022-11-03 13:59:59,627,26,458,480
2022-11-03 14:00:00,2022-11-03 14:14:59,393,16,287,240
2022-11-03 15:15:00,2022-11-03 15:29:59,395,16,289,180
2022-11-03 15:30:00,2022-11-03 15:44:59,169,8,123,120
2022-11-03 18:30:00,2022-11-03 18:44:59,279,11,204,240
2022-11-03 18:45:00,2022-11-03 18:59:59,99,4,72,60
2022-11-03 19:45:00,2022-11-03 19:59:59,62,2,45,60
2022-11-03 20:30:00,2022-11-03 20:44:59,315,13,230,180
2022-11-03 21:15:00,2022-11-03 21:29:59,87,4,63,60
2022-11-03 21:45:00,2022-11-03 21:59:59,127,7,92,120
2022-11-03 22:15:00,2022-11-03 22:29:59,135,6,98,60
2022-11-03 23:45:00,2022-11-03 23:59:59,106,3,77,60
2022-11-04 01:00:00,2022-11-04 01:14:59,34,1,24,60
2022-11-04 08:30:00,2022-11-04 08:44:59,529,26,387,420
2022-11-04 08:45:00,2022-11-04 08:59:59,102,4,74,60
2022-11-04 09:00:00,2022-11-04 09:14:59,323,14,236,180
2022-11-04 09:15:00,2022-11-04 09:29:59,337,13,246,240
2022-11-04 17:00:00,2022-11-04 17:14:59,657,27,480,480
2022-11-04 17:15:00,2022-11-04 17:29:59,66,3,48,60
2022-11-04 19:15:00,2022-11-04 19:29:59,157,7,114,60
2022-11-04 19:45:00,2022-11-04 19:59:59,486,20,355,300
2022-11-04 20:00:00,2022-11-04 20:14:59,159,8,116,120
2022-11-04 21:30:00,2022-11-04 21:44:59,151,7,110,120
2022-11-05 04:00:00,2022-11-05 04:14:59,171,7,125,120
2022-11-05 17:45:00,2022-11-05 17:59:59,607,24,444,420
2022-11-05 18:00:00,2022-11-05 18:14:59,55,2,40,60
2022-11-05 18:15:00,2022-11-05 18:29:59,938,37,686,540
2022-11-05 20:45:00,2022-11-05 20:59:59,185,8,135,120
2022-11-05 21:00:00,2022-11-05 21:14:59,94,5,68,120
2022-11-06 00:00:00,2022-11-06 00:14:59,151,7,110,60
2022-11-06 10:45:00,2022-11-06 10:59:59,364,14,266,300
2022-11-06 11:00:00,2022-11-06 11:14:59,859,35,628,540
2022-11-06 11:15:00,2022-11-06 11:29:59,334,16,244,120
2022-11-06 11:30:00,2022-11-06 11:44:59,331,15,242,300
2022-11-06 11:45:00,2022-11-06 11:59:59,930,39,680,720
2022-11-06 12:00:00,2022-11-06 12:14:59,352,18,257,300
2022-11-06 12:45:00,2022-11-06 12:59:59,271,15,198,120
2022-11-06 13:00:00,2022-11-06 13:14:59,861,35,630,600
2022-11-06 13:15:00,2022-11-06 13:29:59,492,22,360,300
2022-11-06 13:30:00,2022-11-06 13:44:59,675,30,494,480
2022-11-06 13:45:00,2022-11-06 13:59:59,770,33,563,660
2022-11-06 14:00:00,2022-11-06 14:14:59,144,9,105,120
2022-11-06 14:15:00,2022-11-06 14:29:59,648,25,474,420
2022-11-06 14:30:00,2022-11-06 14:44:59,395,18,289,240
2022-11-06 14:45:00,2022-11-06 14:59:59,1538,55,1125,840
2022-11-06 15:00:00,2022-11-06 15:14:59,1805,63,1321,900
2022-11-06 15:15:00,2022-11-06 15:29:59,1711,61,1252,900
2022-11-06 15:30:00,2022-11-06 15:44:59,1668,60,1220,900
2022-11-06 15:45:00,2022-11-06 15:59:59,1676,59,1226,840
2022-11-06 16:00:00,2022-11-06 16:14:59,439,22,321,360
2022-11-06 18:30:00,2022-11-06 18:44:59,461,20,337,360
2022-11-06 18:45:00,2022-11-06 18:59:59,312,12,228,180
2022-11-06 19:00:00,2022-11-06 19:14:59,680,29,497,480
2022-11-06 20:15:00,2022-11-06 20:29:59,224,10,163,240
2022-11-06 20:30:00,2022-11-06 20:44:59,48,3,35,60
2022-11-06 20:45:00,2022-11-06 20:59:59,91,4,66,60
2022-11-06 22:30:00,2022-11-06 22:44:59,803,32,587,360
2022-11-06 22:45:00,2022-11-06 22:59:59,146,5,106,60
2022-11-07 07:30:00,2022-11-07 07:44:59,324,14,237,180
2022-11-07 07:45:00,2022-11-07 07:59:59,178,11,130,60
2022-11-07 08:00:00,2022-11-07 08:14:59,225,14,164,120
2022-11-07 09:00:00,2022-11-07 09:14:59,144,5,105,60
2022-11-07 09:15:00,2022-11-07 09:29:59,72,3,52,120
2022-11-07 09:30:00,2022-11-07 09:44:59,144,6,105,60
2022-11-07 10:30:00,2022-11-07 10:44:59,357,16,261,300
2022-11-07 11:00:00,2022-11-07 11:14:59,149,6,109,120
2022-11-07 13:15:00,2022-11-07 13:29:59,316,15,231,180
2022-11-07 14:00:00,2022-11-07 14:14:59,1353,50,990,780
2022-11-07 14:15:00,2022-11-07 14:29:59,69,3,50,120
2022-11-07 15:00:00,2022-11-07 15:14:59,360,15,263,180
2022-11-07 15:15:00,2022-11-07 15:29:59,1142,44,835,840
2022-11-07 17:30:00,2022-11-07 17:44:59,935,36,684,600
2022-11-07 17:45:00,2022-11-07 17:59:59,661,27,483,480
2022-11-07 18:30:00,2022-11-07 18:44:59,614,25,449,420
2022-11-07 18:45:00,2022-11-07 18:59:59,33,2,24,60
2022-11-07 21:00:00,2022-11-07 21:14:59,181,8,132,60
2022-11-07 21:15:00,2022-11-07 21:29:59,708,27,518,540
2022-11-07 21:30:00,2022-11-07 21:44:59,456,20,333,300
2022-11-07 21:45:00,2022-11-07 21:59:59,843,34,617,360
2022-11-07 23:30:00,2022-11-07 23:44:59,202,10,147,120
2022-11-08 04:45:00,2022-11-08 04:59:59,100,3,73,60
2022-11-08 09:00:00,2022-11-08 09:14:59,145,7,106,60
2022-11-08 09:15:00,2022-11-08 09:29:59,1149,46,841,900
2022-11-08 09:30:00,2022-11-08 09:44:59,63,3,46,60
2022-11-08 10:00:00,2022-11-08 10:14:59,860,34,629,540
2022-11-08 10:15:00,2022-11-08 10:29:59,368,15,269,360
2022-11-08 11:00:00,2022-11-08 11:14:59,276,12,202,180
2022-11-08 11:15:00,2022-11-08 11:29:59,276,13,202,240
2022-11-08 11:45:00,2022-11-08 11:59:59,134,7,98,60
2022-11-08 12:00:00,2022-11-08 12:14:59,1054,39,771,540
2022-11-08 12:15:00,2022-11-08 12:29:59,736,28,538,540
